time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-01T23:51:40.000Z,64.9787,-147.3735,0,1.2,ml,,,,0.63,ak,ak11577227,2015-05-06T03:38:23.536Z,"21km NNE of Badger, Alaska",earthquake
2015-05-01T23:50:15.000Z,62.9807,-151.0379,125.7,2.3,ml,,,,0.45,ak,ak11577224,2015-05-06T03:38:25.310Z,"87km NNW of Talkeetna, Alaska",earthquake
2015-05-01T23:45:36.020Z,36.0266667,-117.7726667,3.117,0.46,ml,15,62,0.006178,0.1,ci,ci37373416,2015-05-05T15:43:21.115Z,"16km NE of Little Lake, California",earthquake
2015-05-01T23:43:30.660Z,36.0293333,-117.7656667,2.237,1.13,ml,20,57,0.004128,0.24,ci,ci37373408,2015-05-04T14:36:23.651Z,"16km NE of Little Lake, California",earthquake
2015-05-01T23:41:31.250Z,36.218,-89.4131667,6.93,2.88,md,42,55,0.01351,0.13,nm,nm60099616,2015-05-10T02:50:39.040Z,"8km SE of Ridgely, Tennessee",earthquake
2015-05-01T23:40:56.540Z,36.0243333,-117.7753333,3.11,2.27,ml,40,39,0.008213,0.21,ci,ci37373392,2015-05-04T15:14:16.520Z,"15km NE of Little Lake, California",earthquake
2015-05-01T23:39:45.000Z,36.0266667,-117.7728333,3.162,0.3,ml,13,65,0.006309,0.16,ci,ci37373400,2015-05-05T15:22:03.122Z,"16km NE of Little Lake, California",earthquake
2015-05-01T23:36:39.000Z,54.0508,-164.7975,44.6,1.6,ml,,,,0.4,ak,ak11582983,2015-05-06T03:39:36.566Z,"64km E of Akutan, Alaska",earthquake
2015-05-01T23:28:45.110Z,19.3191662,-155.2011719,3.11,1.2,md,19,95,0.04377,0.16,hv,hv60912341,2015-05-07T00:23:41.250Z,"12km SSE of Volcano, Hawaii",earthquake
2015-05-01T23:17:46.680Z,47.841,-121.8386667,16.92,0.83,md,9,154,0.06705,0.09,uw,uw60995352,2015-05-04T05:18:49.730Z,"2km SW of Sultan, Washington",earthquake
2015-05-01T23:07:00.000Z,64.9788,-150.7923,12.2,1.1,ml,,,,0.73,ak,ak11577071,2015-05-06T03:38:24.756Z,"7km WSW of Manley Hot Springs, Alaska",earthquake
2015-05-01T23:03:39.000Z,63.4818,-151.3201,0.1,0.2,ml,,,,0.62,ak,ak11577070,2015-05-06T03:39:01.629Z,"118km W of Cantwell, Alaska",earthquake
2015-05-01T23:01:30.880Z,38.8136667,-122.8203333,3.86,0.35,md,26,82,0.008409,0.03,nc,nc72438540,2015-05-02T00:55:18.240Z,"6km NW of The Geysers, California",earthquake
2015-05-01T23:00:10.530Z,36.0101667,-120.5691667,4.76,1.83,md,55,46,0.02641,0.07,nc,nc72438535,2015-05-02T05:18:05.091Z,"23km SW of Coalinga, California",earthquake
2015-05-01T22:59:53.560Z,34.2983333,-116.9108333,4.65,0.95,ml,16,97,0.03687,0.19,ci,ci37373384,2015-05-04T14:54:30.591Z,"6km N of Big Bear Lake, California",earthquake
2015-05-01T22:54:20.640Z,38.784668,-122.7956696,5,0.56,md,9,175,0.006841,0.03,nc,nc72438525,2015-05-01T23:03:06.958Z,"3km WNW of The Geysers, California",earthquake
2015-05-01T22:44:52.880Z,19.4318333,-155.1131592,3.5,1.27,md,9,339,0.1335,0.31,hv,hv60912296,2015-05-07T00:23:35.560Z,"9km SSW of Fern Acres, Hawaii",earthquake
2015-05-01T22:44:48.000Z,59.9388,-141.75,5.7,1.2,ml,,,,0.68,ak,ak11577069,2015-05-06T03:39:13.920Z,"40km ESE of Cape Yakataga, Alaska",earthquake
2015-05-01T22:35:50.000Z,60.1731,-152.8014,106.3,1.5,ml,,,,0.5,ak,ak11577067,2015-05-06T03:39:13.122Z,"34km S of Redoubt Volcano, Alaska",earthquake
2015-05-01T22:25:28.410Z,38.8376667,-122.767,2.57,0.27,md,11,153,0.005334,0.03,nc,nc72438515,2015-05-02T00:12:26.020Z,"4km WNW of Cobb, California",earthquake
2015-05-01T22:20:53.340Z,-24.1307,-66.7177,195.96,4.4,mb,,54,2.519,1.24,us,us20002arq,2015-05-11T03:42:09.813Z,"41km WNW of San Antonio de los Cobres, Argentina",earthquake
2015-05-01T22:20:50.530Z,38.8328333,-122.7965,2.42,0.16,md,11,83,0.007356,0.02,nc,nc72438510,2015-05-02T01:12:05.506Z,"6km W of Cobb, California",earthquake
2015-05-01T22:10:09.980Z,27.6072,85.5759,10,4,mb,,119,1.149,0.51,us,us20002arr,2015-05-10T22:01:45.937Z,"5km ESE of Banepa, Nepal",earthquake
2015-05-01T22:06:59.520Z,19.4841671,-155.5916595,2.1,1.02,md,7,134,0.005249,0.13,hv,hv60912271,2015-05-07T00:23:29.670Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-05-01T21:59:48.000Z,61.3326,-150.6712,15.4,0.9,ml,,,,0.49,ak,ak11577066,2015-05-06T03:38:26.889Z,"43km WNW of Anchorage, Alaska",earthquake
2015-05-01T21:59:43.000Z,54.4302,-164.7666,81.3,1.7,ml,,,,0.33,ak,ak11582977,2015-05-06T03:39:35.946Z,"73km ENE of Akutan, Alaska",earthquake
2015-05-01T21:59:18.720Z,33.8443333,-117.4915,0.01,1.19,ml,45,70,0.04709,0.22,ci,ci37373360,2015-05-01T22:26:18.433Z,"5km SE of Home Gardens, California",quarry blast
2015-05-01T21:51:45.000Z,64.0814,-154.5839,7.6,1.7,ml,,,,0.65,ak,ak11577064,2015-05-06T03:39:49.683Z,"85km SSE of Ruby, Alaska",earthquake
2015-05-01T21:51:10.440Z,19.4743328,-155.5976715,1.38,1,md,6,98,0.01074,0.17,hv,hv60912266,2015-05-07T00:23:23.990Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-05-01T21:50:57.480Z,38.8133316,-122.8198318,3.33,1.03,md,22,84,0.008555,0.02,nc,nc72438500,2015-05-01T21:58:04.802Z,"6km NW of The Geysers, California",earthquake
2015-05-01T21:46:02.380Z,34.248,-116.4383333,8.98,1.14,ml,23,78,0.05781,0.15,ci,ci37373344,2015-05-01T22:20:56.005Z,"15km N of Yucca Valley, California",earthquake
2015-05-01T21:26:34.360Z,19.4411659,-155.5970001,2.18,1.44,md,7,97,0.01191,0.16,hv,hv60912231,2015-05-07T00:23:18.300Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-05-01T21:25:33.370Z,42.767,17.93,2,4,mb,,,,1.24,us,us20002arf,2015-05-10T21:39:45.787Z,"11km SE of Podgora, Croatia",earthquake
2015-05-01T21:23:34.150Z,19.4829998,-155.5888367,2.17,0.55,md,5,196,0.008105,0.14,hv,hv60912226,2015-05-07T00:23:12.600Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-05-01T21:18:45.490Z,19.441,-155.5484924,7.92,0.52,md,6,258,0.0399,0.31,hv,hv60912216,2015-05-07T00:23:06.790Z,"27km NNW of Pahala, Hawaii",earthquake
2015-05-01T21:18:06.000Z,59.9749,-141.7224,6,1.4,ml,,,,0.75,ak,ak11576995,2015-05-06T03:38:26.209Z,"40km ESE of Cape Yakataga, Alaska",earthquake
2015-05-01T21:16:06.240Z,19.3841667,-155.2839966,2.26,1.08,md,7,159,0.00319,0.07,hv,hv60912211,2015-05-07T00:23:01.070Z,"7km SW of Volcano, Hawaii",earthquake
2015-05-01T21:08:28.000Z,59.7657,-153.5537,132,2.2,ml,,,,0.59,ak,ak11576991,2015-05-06T03:39:00.820Z,"76km E of Old Iliamna, Alaska",earthquake
2015-05-01T21:06:32.650Z,38.8011667,-122.7865,3.95,1.25,md,46,37,0.008053,0.06,nc,nc72438495,2015-05-02T01:37:03.579Z,"3km NW of The Geysers, California",earthquake
2015-05-01T21:06:06.000Z,63.2709,-149.593,89.6,0.8,ml,,,,0.35,ak,ak11582973,2015-05-06T03:39:35.185Z,"34km WSW of Cantwell, Alaska",earthquake
2015-05-01T20:59:31.160Z,32.9531667,-116.3376667,10.37,1.13,ml,16,85,0.08091,0.16,ci,ci37373320,2015-05-01T21:17:54.308Z,"23km NE of Pine Valley, California",earthquake
2015-05-01T20:40:36.890Z,38.8273333,-122.7526667,0.92,0.24,md,0,135,0.01108,0.04,nc,nc72438490,2015-05-02T00:31:36.000Z,"2km WNW of Cobb, California",earthquake
2015-05-01T20:40:23.835Z,39.6232,-120.6963,12.7897,0.49,ml,5,198.41,0.023,0.1373,nn,nn00493849,2015-05-11T18:45:46.216Z,"13km ENE of Downieville, California",earthquake
2015-05-01T20:40:18.000Z,51.4938,-176.0035,22.8,1.7,ml,,,,0.57,ak,ak11576989,2015-05-06T03:39:12.487Z,"62km SE of Adak, Alaska",earthquake
2015-05-01T20:32:25.040Z,19.3896675,-155.2445068,5.61,1.09,md,11,106,0.01643,0.08,hv,hv60912191,2015-05-07T00:22:54.860Z,"4km S of Volcano, Hawaii",earthquake
2015-05-01T20:31:22.000Z,68.9599,-144.6455,3.2,2.5,ml,,,,0.76,ak,ak11576986,2015-05-07T20:02:35.914Z,"99km NNE of Arctic Village, Alaska",earthquake
2015-05-01T20:30:58.380Z,19.9200001,-155.5736694,0.35,1.79,md,8,265,0.1008,0.33,hv,hv60912186,2015-05-07T00:22:48.780Z,"15km SE of Waimea, Hawaii",earthquake
2015-05-01T20:29:09.390Z,33.6351667,-116.662,16.77,0.53,ml,14,113,0.06628,0.09,ci,ci37373304,2015-05-01T21:43:31.469Z,"9km N of Anza, California",earthquake
2015-05-01T20:26:04.030Z,19.385334,-155.245163,2.42,0.97,md,13,100,0.01247,0.13,hv,hv60912176,2015-05-07T00:22:43.030Z,"5km S of Volcano, Hawaii",earthquake
2015-05-01T20:19:36.000Z,60.0648,-151.3112,52.4,1,ml,,,,0.3,ak,ak11576937,2015-05-06T03:39:56.115Z,"33km S of Cohoe, Alaska",earthquake
2015-05-01T20:19:19.280Z,19.3869991,-155.2493286,1.54,1,md,16,92,0.01569,0.15,hv,hv60912166,2015-05-07T00:22:37.170Z,"5km SSW of Volcano, Hawaii",earthquake
2015-05-01T20:14:42.000Z,63.4959,-151.2519,7.3,0.6,ml,,,,0.62,ak,ak11576936,2015-05-06T03:39:11.931Z,"115km W of Cantwell, Alaska",earthquake
2015-05-01T20:11:48.110Z,19.376667,-155.2408295,3.35,1.36,md,14,84,0.00309,0.11,hv,hv60912161,2015-05-07T00:22:31.390Z,"6km S of Volcano, Hawaii",earthquake
2015-05-01T20:02:34.563Z,41.1582,-116.2947,14.9539,1.23,ml,4,271.2,0.153,0.1437,nn,nn00492495,2015-05-02T19:56:59.645Z,"51km NNW of Carlin, Nevada",earthquake
2015-05-01T20:00:56.770Z,47.7475,-122.8726667,14.72,0.44,md,6,177,0.07072,0.1,uw,uw60995322,2015-05-01T23:13:18.910Z,"12km NNW of Seabeck, Washington",earthquake
2015-05-01T20:00:06.170Z,-23.2896,-66.7595,205.61,4.6,mb,,49,2.094,1.14,us,us20002aqv,2015-05-05T14:57:55.143Z,"109km W of El Aguilar, Argentina",earthquake
2015-05-01T19:55:56.740Z,-6.0887,151.1274,44.55,4.9,mb,,69,2.149,0.56,us,us20002aqx,2015-05-02T16:27:43.928Z,"124km ESE of Kimbe, Papua New Guinea",earthquake
2015-05-01T19:54:43.390Z,46.8523333,-121.7523333,4.3,0.07,md,8,76,0.02134,0.1,uw,uw60995307,2015-05-01T23:07:02.760Z,"28km NNW of Packwood, Washington",earthquake
2015-05-01T19:54:20.340Z,38.7948341,-122.7436676,1.4,0.86,md,8,135,0.01279,0.02,nc,nc72438485,2015-05-01T20:12:04.545Z,"2km NNE of The Geysers, California",earthquake
2015-05-01T19:53:46.584Z,39.4071,-119.8128,4.6756,0.47,ml,7,144.41,0.041,0.0363,nn,nn00493844,2015-05-11T18:33:23.946Z,"13km S of Reno, Nevada",earthquake
2015-05-01T19:53:31.000Z,62.3953,-151.3541,89,1,ml,,,,0.31,ak,ak11582968,2015-05-06T03:39:34.630Z,"64km W of Talkeetna, Alaska",earthquake
2015-05-01T19:51:12.420Z,19.3788338,-155.230835,3.03,1.18,md,14,100,0.01061,0.14,hv,hv60912131,2015-05-07T00:22:25.630Z,"5km S of Volcano, Hawaii",earthquake
2015-05-01T19:50:54.520Z,19.3928337,-155.232666,0.15,0.39,md,8,152,0.02058,0.11,hv,hv60912126,2015-05-07T00:22:19.130Z,"4km S of Volcano, Hawaii",earthquake
2015-05-01T19:47:10.780Z,19.3859997,-155.2423401,3.46,1.85,md,23,83,0.01247,0.15,hv,hv60912121,2015-05-07T00:22:13.230Z,"4km S of Volcano, Hawaii",earthquake
2015-05-01T19:44:16.590Z,36.0371667,-117.7711667,2.89,0.13,ml,10,68,0.01286,0.11,ci,ci37373296,2015-05-01T21:39:26.432Z,"16km E of Coso Junction, California",earthquake
2015-05-01T19:41:56.390Z,38.764,-122.7416667,1.5,1.04,md,40,58,0.01148,0.06,nc,nc72438480,2015-05-02T00:44:04.444Z,"1km SE of The Geysers, California",earthquake
2015-05-01T19:40:46.160Z,38.8185005,-122.8276672,2.7,0.56,md,8,178,0.009691,0.02,nc,nc72438475,2015-05-01T19:59:04.507Z,"7km NW of The Geysers, California",earthquake
2015-05-01T19:39:32.780Z,19.3861667,-155.2451667,2.81,2.6,ml,25,78,0.01325,0.07,hv,hv60912106,2015-05-07T00:25:14.506Z,"3km SSE of Volcano, Hawaii",earthquake
2015-05-01T19:37:41.740Z,19.3878326,-155.2474976,2.68,1.38,md,13,97,0.01561,0.1,hv,hv60912101,2015-05-07T00:22:01.320Z,"4km SSW of Volcano, Hawaii",earthquake
2015-05-01T19:36:02.950Z,38.7915,-122.749,2.48,0.32,md,22,55,0.01238,0.04,nc,nc72438470,2015-05-02T01:01:06.482Z,"1km NNE of The Geysers, California",earthquake
2015-05-01T19:35:29.040Z,38.793,-122.7498333,1.88,1.57,md,53,44,0.01085,0.04,nc,nc72438460,2015-05-02T00:15:06.282Z,"1km NNE of The Geysers, California",earthquake
2015-05-01T19:35:12.960Z,38.7869987,-122.7506638,0.86,0.53,md,7,117,0.01152,0.03,nc,nc72438465,2015-05-01T19:52:05.487Z,"1km NNE of The Geysers, California",earthquake
2015-05-01T19:35:05.450Z,19.3861667,-155.2443333,2.75,2.06,ml,23,84,0.01302,0.13,hv,hv60912096,2015-05-07T00:21:54.710Z,"4km S of Volcano, Hawaii",earthquake
2015-05-01T19:34:37.000Z,60.4653,-147.2665,4.2,1.4,ml,,,,0.7,ak,ak11576911,2015-05-06T03:39:48.318Z,"83km W of Cordova, Alaska",earthquake
2015-05-01T19:34:37.000Z,19.1767,-64.4049,66,2.9,Md,7,295.2,0.44915764,0.43,pr,pr15121006,2015-05-02T15:25:38.040Z,"87km NNE of Road Town, British Virgin Islands",earthquake
2015-05-01T19:34:34.000Z,51.6942,178.888,80.4,1.5,ml,,,,0.26,ak,ak11582966,2015-05-07T20:00:48.344Z,"38km SE of Little Sitkin Island, Alaska",earthquake
2015-05-01T19:32:46.840Z,33.474,-116.5651667,9,0.39,ml,16,111,0.0372,0.1,ci,ci37373288,2015-05-01T21:12:59.884Z,"14km SE of Anza, California",earthquake
2015-05-01T19:32:19.720Z,19.33,-155.2026667,7.73,2.92,ml,40,82,0.04521,0.07,hv,hv60912091,2015-05-07T00:24:24.599Z,"9km S of Volcano, Hawaii",earthquake
2015-05-01T19:31:15.152Z,39.395,-119.8105,7.7399,1.31,ml,22,52.1,0.036,0.1444,nn,nn00492384,2015-05-01T20:00:28.830Z,"14km S of Reno, Nevada",earthquake
2015-05-01T19:30:32.210Z,19.3868333,-155.2441667,2.9,3.15,ml,29,74,0.01362,0.08,hv,hv60912081,2015-05-07T00:23:33.093Z,"4km SSW of Volcano, Hawaii",earthquake
2015-05-01T19:29:30.750Z,19.3840008,-155.2474976,2.6,1.2,md,13,93,0.01225,0.1,hv,hv60912076,2015-05-07T00:21:34.930Z,"5km S of Volcano, Hawaii",earthquake
2015-05-01T19:26:57.000Z,63.0689,-150.1691,93.3,0.8,ml,,,,0.38,ak,ak11582965,2015-05-06T03:39:32.232Z,"71km WSW of Cantwell, Alaska",earthquake
2015-05-01T19:26:15.000Z,51.8617,178.3408,125.3,2.7,ml,,,,0.35,ak,ak11576910,2015-05-07T20:02:18.542Z,"14km SW of Little Sitkin Island, Alaska",earthquake
2015-05-01T19:24:07.930Z,19.378334,-155.2350006,3.4,1.75,md,19,92,0.007106,0.13,hv,hv60912071,2015-05-07T00:21:28.850Z,"5km S of Volcano, Hawaii",earthquake
2015-05-01T19:20:49.000Z,63.5425,-148.0821,17.7,0.6,ml,,,,0.39,ak,ak11582963,2015-05-07T20:00:49.866Z,"46km ENE of Cantwell, Alaska",earthquake
2015-05-01T19:20:45.450Z,33.5275,-116.735,5.78,0.5,ml,18,90,0.03785,0.07,ci,ci37373280,2015-05-01T21:13:03.401Z,"6km WSW of Anza, California",earthquake
2015-05-01T19:18:35.640Z,19.3863335,-155.2814941,2.31,1.13,md,17,77,0.0002872,0.12,hv,hv60912066,2015-05-07T00:21:22.580Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-01T19:17:36.790Z,33.4756667,-116.5721667,9.89,1.08,ml,36,79,0.03147,0.13,ci,ci37373272,2015-05-01T21:04:06.439Z,"13km SE of Anza, California",earthquake
2015-05-01T19:04:05.200Z,19.7318,-64.7341,101,3.3,Md,7,284.4,1.06540193,0.17,pr,pr15121005,2015-05-02T14:43:41.040Z,"146km N of Road Town, British Virgin Islands",earthquake
2015-05-01T19:02:32.130Z,19.5214996,-155.5288391,5.33,1.28,md,7,189,0.07389,0.49,hv,hv60912051,2015-05-07T00:21:16.570Z,"32km WNW of Volcano, Hawaii",earthquake
2015-05-01T18:48:44.880Z,39.268,-122.7608333,10.46,1.72,md,22,51,0.1297,0.09,nc,nc72438445,2015-05-02T02:35:04.695Z,"17km NNE of Nice, California",earthquake
2015-05-01T18:48:41.010Z,19.4125004,-155.2180023,6.43,0.7,md,5,194,0.01934,0.28,hv,hv60912031,2015-05-07T00:21:10.800Z,"2km SE of Volcano, Hawaii",earthquake
2015-05-01T18:40:06.080Z,19.381834,-155.2859955,2.07,1.26,md,8,170,0.006178,0.1,hv,hv60912021,2015-05-07T00:21:04.350Z,"7km SW of Volcano, Hawaii",earthquake
2015-05-01T18:36:28.270Z,19.4743328,-155.5769958,1.69,1.13,md,6,198,0.008619,0.11,hv,hv60912016,2015-05-07T00:20:57.600Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-05-01T18:35:35.000Z,61.3496,-150.7679,12.2,0.8,ml,,,,0.44,ak,ak11576909,2015-05-06T03:39:54.680Z,"47km WSW of Big Lake, Alaska",earthquake
2015-05-01T18:33:38.910Z,19.3881664,-155.2788391,3.22,1.8,ml,21,64,0.003164,0.17,hv,hv60912011,2015-05-07T00:20:51.070Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-01T18:26:47.330Z,34.0376667,-116.9215,14.62,1.05,ml,44,38,0.01932,0.14,ci,ci37373256,2015-05-01T20:56:57.919Z,"11km E of Yucaipa, California",earthquake
2015-05-01T18:15:56.000Z,59.9187,-153.3612,122.7,2,ml,,,,0.73,ak,ak11576861,2015-05-07T20:00:30.477Z,"71km SSW of Redoubt Volcano, Alaska",earthquake
2015-05-01T18:15:15.270Z,33.4743333,-116.565,8.9,0.71,ml,22,136,0.03714,0.12,ci,ci37373248,2015-05-01T20:27:21.486Z,"14km SE of Anza, California",earthquake
2015-05-01T18:13:41.420Z,19.8828335,-155.568161,26.39,2.18,md,11,195,0.08794,0.14,hv,hv60912001,2015-05-07T00:20:44.830Z,"18km SE of Waimea, Hawaii",earthquake
2015-05-01T18:12:04.000Z,62.8307,-149.6047,77.8,0.8,ml,,,,0.33,ak,ak11582960,2015-05-06T03:39:30.217Z,"62km NNE of Talkeetna, Alaska",earthquake
2015-05-01T18:11:43.570Z,35.049,-118.3498333,0.01,1.51,ml,22,51,0.05866,0.2,ci,ci37373240,2015-05-01T20:08:06.240Z,"13km SE of Tehachapi, California",quarry blast
2015-05-01T18:11:22.710Z,19.3753338,-155.2276611,3.49,0.72,md,8,144,0.01159,0.1,hv,hv60911991,2015-05-07T00:20:38.860Z,"6km S of Volcano, Hawaii",earthquake
2015-05-01T18:03:24.520Z,38.8123322,-122.7826691,6.79,0.55,md,8,116,0.001805,0.03,nc,nc72438435,2015-05-01T18:11:04.401Z,"4km NNW of The Geysers, California",earthquake
2015-05-01T17:48:43.110Z,40.4136667,-121.5341667,6.4,0.14,md,6,139,0.05196,0.04,nc,nc72438430,2015-05-01T18:34:04.598Z,"28km WNW of Chester, California",earthquake
2015-05-01T17:48:28.080Z,19.3811665,-155.2409973,3.39,1.34,md,10,102,0.007568,0.09,hv,hv60911981,2015-05-07T00:20:33.140Z,"5km S of Volcano, Hawaii",earthquake
2015-05-01T17:47:57.310Z,40.9778,142.9707,45.3,4.4,mb,,109,1.045,0.97,us,us20002aq3,2015-05-02T14:34:18.161Z,"135km ENE of Hachinohe, Japan",earthquake
2015-05-01T17:46:48.800Z,44.6216,-112.6886,10.5,1.2,mc,16,89.9999928,0.2120024,0.17,mb,mb15432296,2015-05-11T23:28:16.601Z,"7km WSW of Lima, Montana",earthquake
2015-05-01T17:46:06.000Z,60.3048,-151.3511,58.1,1.1,ml,,,,0.3,ak,ak11582959,2015-05-06T03:39:29.454Z,"7km SSW of Cohoe, Alaska",earthquake
2015-05-01T17:44:00.100Z,18.9885,-65.141,49,2.8,Md,7,241.2,0.65666847,0.1,pr,pr15121004,2015-05-02T13:55:19.040Z,"74km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-05-01T17:41:37.000Z,61.3918,-150.9525,64.8,1.7,ml,,,,0.71,ak,ak11576810,2015-05-06T03:38:59.923Z,"55km WSW of Big Lake, Alaska",earthquake
2015-05-01T17:32:59.240Z,19.4051666,-155.4544983,2.09,0.42,md,7,185,0.03303,0.2,hv,hv60911961,2015-05-07T00:20:27.330Z,"22km W of Volcano, Hawaii",earthquake
2015-05-01T17:30:13.840Z,19.3828335,-155.2351685,2.73,1.2,md,13,98,0.01055,0.11,hv,hv60911956,2015-05-07T00:20:21.530Z,"5km S of Volcano, Hawaii",earthquake
2015-05-01T17:21:34.390Z,19.4098339,-155.2940063,3.34,0.98,md,16,131,0.006501,0.13,hv,hv60911946,2015-05-07T00:20:15.720Z,"6km WSW of Volcano, Hawaii",earthquake
2015-05-01T17:20:47.390Z,38.7868347,-122.7786636,2.07,0.86,md,13,100,0.009614,0.03,nc,nc72438425,2015-05-01T17:28:06.303Z,"2km WNW of The Geysers, California",earthquake
2015-05-01T17:18:31.300Z,18.895,-64.9845,29,2.5,Md,4,270,0.5407858,0.1,pr,pr15121003,2015-05-02T13:39:23.040Z,"61km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-05-01T17:17:24.850Z,33.5276667,-116.7348333,5.46,0.94,ml,31,44,0.03769,0.12,ci,ci37373232,2015-05-01T18:31:52.010Z,"6km WSW of Anza, California",earthquake
2015-05-01T17:16:03.420Z,5.4851,-82.6448,10.21,4.6,mb,,77,2.982,1.13,us,us20002apv,2015-05-02T13:36:20.770Z,"282km S of Punta de Burica, Panama",earthquake
2015-05-01T17:08:38.560Z,32.1658333,-115.816,6,2.67,ml,25,171,0.4264,0.25,ci,ci37373224,2015-05-02T01:11:11.708Z,"51km SSW of Progreso, B.C., Mexico",earthquake
2015-05-01T17:08:24.990Z,19.3339996,-155.3006592,26.56,0.75,md,5,270,0.05128,0.09,hv,hv60911936,2015-05-07T00:20:09.950Z,"12km SSW of Volcano, Hawaii",earthquake
2015-05-01T17:07:52.000Z,63.2862,-151.2722,1.5,1,ml,,,,0.68,ak,ak11576805,2015-05-06T03:39:27.982Z,"116km W of Cantwell, Alaska",earthquake
2015-05-01T17:04:36.880Z,19.388,-155.247,2.63,2.05,ml,25,80,0.01557,0.06,hv,hv60911931,2015-05-07T00:20:03.370Z,"4km SSW of Volcano, Hawaii",earthquake
2015-05-01T17:03:02.960Z,33.472,-116.4418333,7.89,0.23,ml,13,158,0.05301,0.16,ci,ci37373208,2015-05-01T18:15:17.255Z,"23km ESE of Anza, California",earthquake
2015-05-01T17:00:36.940Z,34.0245,-116.7441667,14.58,1.04,ml,31,83,0.05389,0.17,ci,ci37373200,2015-05-01T18:09:54.729Z,"12km NNE of Cabazon, California",earthquake
2015-05-01T16:58:08.000Z,62.7191,-149.6695,75.9,1,ml,,,,0.43,ak,ak11576760,2015-05-06T03:38:27.874Z,"49km NNE of Talkeetna, Alaska",earthquake
2015-05-01T16:56:42.210Z,40.9485,143.1113,36.48,4.8,mb,,136,1.066,1.24,us,us20002apm,2015-05-02T00:59:26.270Z,"144km ENE of Hachinohe, Japan",earthquake
2015-05-01T16:54:20.990Z,19.3824997,-155.2391663,3.4,1.58,md,23,87,0.008989,0.17,hv,hv60911926,2015-05-07T00:19:57.120Z,"5km S of Volcano, Hawaii",earthquake
2015-05-01T16:44:54.260Z,19.3829994,-155.283493,2.09,0.84,md,11,184,0.003894,0.09,hv,hv60911916,2015-05-07T00:19:51.430Z,"7km SW of Volcano, Hawaii",earthquake
2015-05-01T16:42:34.880Z,19.1891667,-155.6176667,9.16,1.97,md,40,91,0.05669,0.23,hv,hv60911911,2015-05-07T00:20:15.670Z,"14km W of Pahala, Hawaii",earthquake
2015-05-01T16:41:50.870Z,38.8358345,-122.7986679,2.58,0.97,md,11,139,0.01903,0.01,nc,nc72438420,2015-05-01T16:56:05.228Z,"6km WNW of Cobb, California",earthquake
2015-05-01T16:37:16.000Z,61.0747,-150.2644,43,0.9,ml,,,,0.45,ak,ak11576756,2015-05-06T03:38:30.094Z,"25km SW of Anchorage, Alaska",earthquake
2015-05-01T16:36:58.690Z,40.4121667,-121.5371667,5.39,0.43,md,5,141,0.05399,0.05,nc,nc72438410,2015-05-01T17:39:06.323Z,"28km WNW of Chester, California",earthquake
2015-05-01T16:33:19.000Z,63.2997,-151.1276,8.3,1.1,ml,,,,0.64,ak,ak11576751,2015-05-06T03:38:29.226Z,"109km W of Cantwell, Alaska",earthquake
2015-05-01T16:32:34.900Z,38.8348333,-122.798,2.33,1.75,md,57,42,0.006964,0.05,nc,nc72438400,2015-05-02T03:26:04.835Z,"6km WNW of Cobb, California",earthquake
2015-05-01T16:31:27.000Z,63.1647,-150.8097,131.8,1.6,ml,,,,0.51,ak,ak11576749,2015-05-06T03:39:47.765Z,"96km WSW of Cantwell, Alaska",earthquake
2015-05-01T16:28:36.970Z,19.3798332,-155.2389984,3.18,0.97,md,12,104,0.006415,0.11,hv,hv60911906,2015-05-07T00:19:39.670Z,"5km S of Volcano, Hawaii",earthquake
2015-05-01T16:26:52.284Z,41.772,-119.7621,1.3865,1.64,ml,5,236.91,0.188,0.1325,nn,nn00492366,2015-05-01T18:24:33.365Z,"66km SE of Lakeview, Oregon",earthquake
2015-05-01T16:26:04.000Z,63.0716,-151.4801,10.2,0.6,ml,,,,0.71,ak,ak11576747,2015-05-06T03:39:11.116Z,"108km NW of Talkeetna, Alaska",earthquake
2015-05-01T16:15:20.740Z,38.8225,-122.8431667,3.17,0.34,md,5,171,0.006386,0.02,nc,nc72438385,2015-05-02T00:45:42.510Z,"9km NW of The Geysers, California",earthquake
2015-05-01T16:15:06.350Z,38.7923333,-122.7538333,1.9,1.08,md,36,49,0.009475,0.07,nc,nc72438390,2015-05-01T22:19:04.839Z,"1km N of The Geysers, California",earthquake
2015-05-01T16:14:14.480Z,19.3823338,-155.2366638,1.95,0.14,md,5,114,0.009482,0.04,hv,hv60911901,2015-05-07T00:19:33.980Z,"5km S of Volcano, Hawaii",earthquake
